,nav,cash,SH601969_P,SZ000061_P,SH603369_P,SZ002839_P,SH600673_P,SZ000887_P,SH603198_P,SZ300002_P,SZ000418_P,SH601969_A,SH601880_A,SZ002250_A,SH600155_A,SZ000158_A,SH600240_A,SH600971_A,SZ002745_A,SZ002384_A,SH603169_A,SH600525_A,SZ002147_A,SH600282_A,SZ000988_A,SH601020_A,SZ300308_A,SZ002603_A,SZ000656_A,SH600410_A,SH600060_A,SZ002366_A,SZ300010_A,SH603515_A,SZ002254_A,SH600687_A,SH603056_A,SH600329_A,SH603369_A,SZ002839_A,SH600673_A,SH600270_A,SZ000887_A,SH603198_A,SZ300002_A,SZ000418_A,SZ002093_A,SH600338_A,SZ000061_A,SH600335_A,SZ300134_A,SZ002701_A,SZ002038_A,SZ000932_A,SZ000738_A,SZ002640_A,SH600258_A,SH600694_A,SZ000623_A,SH603877_A,SZ002359_A
2020-11-25,1655799.1367194299,214353.1045836943,405998.9847241128,27008.926306222635,29964.279957108694,159785.002307285,23808.353976661143,8012.599411961641,74744.83196896482,181199.5118727936,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,1668197.7576780114,209604.76762539326,414875.12465169193,27228.51107293989,29964.101569798964,155843.89194565156,23725.979066116888,8146.355421777856,76186.71198038082,179870.68701010745,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,1671991.9612227036,211469.92721131176,417851.87410941283,27229.14365176901,29964.91852000188,155808.17180049594,24129.003929125854,8413.28295701536,70428.13480690507,182536.77764307254,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,1649037.3930306537,212888.38999029776,419304.39644512633,26899.67082993277,29965.323970885664,147632.2633040442,23969.533630482765,8479.985519554055,74752.33319559574,181871.22525471382,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,1671393.858871619,207978.8298328284,413374.78238707804,26679.04458730023,30872.78343946847,148070.45018850514,23807.162930914725,8546.534605550247,76178.59397169216,181882.87772465192,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,1667376.557667183,213426.54585877273,413568.57320410694,26789.536138453983,30871.689032966606,145180.6717688247,24049.269672585044,8413.050582752605,77617.47196954826,176526.36312494805,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,1669055.6407121294,214762.65715833654,392945.4518399096,26240.83297296335,30872.91293544775,147500.49913914458,23969.766545994436,8747.031295432767,79066.82240162804,175861.8029350105,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,1679912.4380652008,209675.4305681434,397520.3247230977,25800.997344280622,30872.514007767306,149405.83280229045,23726.22101373393,8880.562448027868,79064.9932079064,179205.18321894604,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,1675524.0514058068,212082.0563519105,381170.08351620485,26240.510131027342,29964.800941297897,153357.07760438276,24211.167962761145,8947.023804691276,77620.06545878176,180533.93683372327,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,1677990.641968365,215833.6512577849,389936.0833067294,25911.611225734345,29056.86513073862,155291.97400706031,24454.801846934144,8880.773807116879,74742.62271644724,184548.0453818467,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,1643564.4007817835,215824.38593834933,398766.75886072573,26131.025012106853,29055.72894715443,155172.21967875134,24774.54834091121,9080.184206211627,70428.625040185,183885.0178191213,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,1660193.7088093578,210000.67876819833,388649.25008945726,26459.711581740517,29056.291130694095,154638.09899794054,24774.812892778937,9147.270605727275,70433.70124132131,192566.57789921638,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,1650955.7273255894,212021.7200748252,360516.952532135,26899.220178620148,29055.489141214675,156422.519835372,24857.597857219138,9213.729526887666,70440.06826936516,197928.5664081023,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,1657761.7267288805,208856.7435123274,383982.23959100706,27119.259979564875,28148.230617227524,156422.519835372,24776.636309313468,9347.815379540822,67563.68258581545,200601.91757276838,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,1651344.0494533242,210952.0659235118,401699.10432218655,26678.66399090186,28147.34134693507,158054.418248674,25260.342876582094,9080.46823780123,64684.281514562485,201266.59984273126,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,1657964.164355939,209642.13701119268,398651.6077506452,27009.09952241898,28148.47817570105,159416.8837553319,25179.65344042805,8746.514714442092,67562.48861103278,199931.96955537604,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,1692677.9041730557,208747.90413561795,409163.9124362647,27447.271389929465,27240.678369726113,161677.00994823503,25986.95112700034,8813.975814616937,63238.50237236206,202602.68803956802,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,1692874.220190401,219908.20786581404,395996.46858706384,27558.155132602493,26331.478250445594,162347.3411773049,25664.39852235076,8947.606369260453,63251.3035611217,200587.40734519224,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,1714568.8979332624,218291.87435866974,376435.80319124716,27338.77577517939,27240.672840989944,164512.5286625115,25581.536886217764,8947.567196892118,63246.08086306946,205936.40487439735,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,1690843.159530675,222137.17071090182,372363.6609602535,26678.880475594942,27239.55976781647,164482.50980392157,25743.20948793642,8813.724654585676,64676.30897078664,205934.72240972417,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,1677842.3834963448,216998.38503433033,389990.9747584065,26898.586475758035,26332.746613298223,166804.2418070371,25258.991750722715,9214.146079537431,61810.046806042374,209947.73466750744,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,1646484.4979654301,209364.52059509355,384091.65911800024,26021.00260367074,27239.681390590806,165271.24562177077,25823.86697116334,9280.807402891178,64682.681306860955,209302.3836472692,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,1641180.8027136463,206302.79969929458,393045.9009824079,25361.98744470871,26332.071444266567,161593.6614822818,25907.400332623867,9147.397291501473,68996.21965307891,215297.64391698255,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,1656181.229532767,204942.22001384312,378149.09321666235,25910.897342685825,27239.644535089952,161555.77475402973,25907.726867451296,9081.042137013052,68989.40745116974,215316.09315613602,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,1627421.2107524374,212517.20127813562,389781.53468417923,25252.920774775663,25424.83439270809,163388.17418858616,26311.274014919385,9281.430905740204,66125.89537761443,218648.6610725329,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,1636409.12280897,204596.13250477798,410526.6419787914,25362.32105271183,26332.864192447665,159792.20740073998,25744.87878202469,9480.822070776914,67549.95080643607,210621.79309113475,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,1644539.346182273,204077.34839931753,397219.7785576432,25581.986932484502,26331.412341670806,158162.29234066472,26148.40352782445,9548.02387095624,67560.47703987238,213964.99615607338,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,1678934.7465550941,205609.73028499554,406140.5132088543,25582.001999786527,26331.765046523364,157432.76327210452,26310.70950471117,9214.585407380962,67562.27876527967,214629.01769363787,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,1698280.5663874815,212612.5417665283,404591.7840566953,25032.265336413304,25424.266779365847,162756.16714654164,27117.53340970497,8813.988443152886,66124.03278047327,219996.87778996504,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,1694894.2368608671,220270.22959514853,420661.9894495936,26020.229526657222,22700.033947458967,165259.00709066266,28409.596179816188,9147.261868906677,58932.907671371686,225331.59471435865,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,1683069.3934186425,215870.4108788351,439890.18323953776,25472.444710375432,23607.656794933642,163916.40704450858,25423.14985911688,9214.408644397034,63245.423853188215,228681.42379478403,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,1653253.2391363287,216822.2293205326,428074.6008268036,25032.41276803122,22700.391768511214,166443.3821155422,26389.92426885164,9548.104429310239,60371.45297091256,238046.25687338074,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,1608384.4573745579,207301.4457619255,430142.00765012926,24923.525065189486,24516.826155404266,163964.05099666034,26308.631404565913,9881.78433962964,61813.5488378315,225341.60827542035,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,1620878.8310006459,198608.83234298453,428663.856421091,27008.14686083256,24516.565750063237,161698.13929750794,26066.527434585245,9481.796352638266,63250.11804815062,230690.96396148374,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,1582791.0009794864,205094.9958499166,435933.5800240217,27448.510777536914,23608.135924094295,163486.7275312171,26552.54392300427,9681.709083921964,57492.84133043651,234023.2585504351,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,1577602.4791133995,199042.50377507217,444831.7622333718,28107.2750361978,22699.61931914737,162920.20011584845,25826.1825390923,9615.192767986704,60366.42320821159,240046.5482267035,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,1581973.1318895202,196864.10495017108,434547.1249694821,27667.90512391684,24515.427992888395,159279.3638253272,25502.48423123406,9014.010031556061,66116.53387885584,238726.51020183455,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,1575530.5878446351,195515.59991236552,431591.0220785332,27666.641354899377,24516.45628195356,158164.3632409871,25339.64752606767,9214.34556879144,68992.70255656722,230702.08969084852,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,1576468.8031599314,194443.82181934032,433057.2464678604,27447.9413638243,24516.696781358678,158721.60238587257,25501.04655489613,9347.697821066231,67550.18950939794,232682.57484457197,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,1571992.2371470996,189174.22753791776,430142.00765012926,27227.57740465848,25424.971999759422,153324.72787020996,25340.21552464324,9682.149904599217,71865.5437275664,223323.38363657956,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,1576187.6646795091,192426.65317723836,424229.4027339763,27337.27657686486,25424.01738151785,156388.52504559277,25665.37880712125,9547.98283231741,69000.7643318651,225997.91517713742,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,1551690.758023844,196277.76047006933,424111.6524301499,27448.510777536914,24515.524184014652,158117.5879244382,25987.018631042552,9547.758645981054,67559.97778357059,227340.3453395108,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,1561998.3132854758,188769.31029082192,435908.2873838124,27447.185175824958,24516.29705735727,159932.4946577051,25099.859792911448,9615.428503472416,68997.88966058349,231342.5066369949,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,1532763.9025308776,191501.90895611997,440366.8028717236,28437.16707816463,22700.13530335011,159983.00921455445,25986.433607660747,9815.119430217417,64679.07939740639,238060.53645130625,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,1555328.9712707808,189595.9700695706,432971.8533133101,28655.57202337232,23607.88358031225,161045.6914045204,26389.634842064796,9614.93867644664,63240.29016357227,239368.33105140252,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
