,nav,cash,SH601928_P,SZ000598_P,SZ002249_P,SH600823_P,SH601003_P,SZ002242_P,SH600169_P,SH600410_P,SZ002491_P,SH600777_P,SZ000598_A,SH600392_A,SZ002129_A,SZ300010_A,SZ002699_A,SH603885_A,SZ000156_A,SZ000636_A,SZ002373_A,SH600266_A,SH600779_A,SZ002831_A,SH600717_A,SZ002110_A,SZ002266_A,SH600614_A,SZ002517_A,SH601928_A,SZ002434_A,SH600021_A,SZ002354_A,SZ002477_A,SZ000717_A,SZ300159_A,SZ000027_A,SH600643_A,SH600743_A,SZ002672_A,SH600823_A,SH601003_A,SZ002242_A,SH600169_A,SH600410_A,SZ002491_A,SH600777_A,SH601811_A,SZ000887_A,SZ002249_A,SH600939_A,SH600801_A,SZ002385_A,SZ002470_A,SZ002276_A,SZ002506_A,SH600648_A,SZ002503_A,SZ002368_A,SZ000998_A,SH601168_A,SH603228_A
2019-12-20,1212104.4224202505,110.87310762506013,158926.6354085385,13111.784485967086,72405.54972352933,33186.80179352926,78913.53224227008,51840.90112697323,55488.65994939271,16821.32457144899,80231.65286566684,28223.62746560129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,1177919.3662067587,986.3852794537958,158872.43774904354,12864.281545074098,72867.34596657807,32617.633119748687,79617.03902749077,51842.86887389691,54642.128189948315,17432.190812137913,80235.97223187603,28074.448149587297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,1194950.7065829965,1340.066977107978,159859.32451730475,12765.363179763604,73088.71934207472,32844.94597147818,78208.94713296411,51844.29760567496,54131.93243033117,17585.216961499056,80677.9420312368,28125.588028995007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,1199974.75486697,2235.786935289994,160897.5241672169,12814.842604055486,71474.89771814735,32845.77697432054,78550.41122597683,50846.10968553515,54340.13217044783,17738.065605859178,81137.07433130142,28172.098404020646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,1217948.8833407469,2181.1559551581777,161949.70352014323,12963.268147535286,71474.89771814735,31709.854961677956,79257.77802039986,50843.94561436973,54662.47465401839,17432.467274064787,81584.43576192486,28611.681088748333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,1207608.2820747406,451.33396777379994,162974.93738701593,13111.702603113932,70313.198354401,30687.01462254724,78210.99179114068,51843.9702612514,54759.91582247761,17738.852983118002,82932.09466757633,28758.157271796532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,1225665.4104848916,1919.1119944119823,161865.75646339677,13061.490966036941,71238.33866489829,30345.595532212817,77165.68847848222,51842.845768369654,54766.59365335938,18044.749552507026,82937.65057574195,28563.00531874646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,1228129.1135656426,2440.6482259667955,163001.62074495974,13160.854602492445,71238.33866489829,30345.595532212817,77146.89372395338,49849.77885146572,54954.88371429369,18044.205156782788,84309.62253384746,28614.139320954677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,1243145.2527959275,3943.9130796208833,162899.12566900149,13111.04982477166,72857.36333499622,30345.595532212817,76462.20747579561,48849.23811552621,54763.266428702635,18197.74745886365,83846.03218908483,28614.265908031757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,1247337.6952678557,4181.26435653173,162899.12566900149,13111.821607875701,72854.7994516614,31254.78559286716,76462.20747579561,48849.23811552621,54242.7030596085,17891.772498723014,82940.5184325176,28809.950719073106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,1253306.5312758512,7911.854901590107,162912.7956236849,13160.56739954536,73781.10945205663,31709.385550326017,76462.20747579561,48849.23811552621,54346.80955079456,17891.079435133368,82504.58158040504,27247.916398893514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,1267242.8309390405,3208.992598491459,162890.04618144373,13210.81459593903,71943.1672446243,32276.478912338065,79624.09463875955,49846.22732354074,54558.25746437931,17585.628889222688,81598.25752164554,27441.085490338515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,1250676.4308225154,3264.7483068375986,161957.4960859808,13358.385578264064,72170.66459302338,32618.03084292121,77849.84600163814,50843.08456922116,55069.03286049623,17585.628889222688,81598.25752164554,26757.73958382567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,1259074.6627999016,67.63644429320357,163040.1217502985,13260.257324191274,69855.060736392,32731.137071848403,78917.07848404559,49846.487155863266,55283.82979779677,17585.1849056762,82947.14550862774,27929.669782567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,1249974.1593261322,3469.8082307315303,161989.35387257335,13309.698214057156,70086.35353024669,32503.778059608052,79269.43130192877,49847.13879562045,54961.61098670088,17432.111370677398,81122.87183321618,28270.485823559255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,1258854.1899158303,102.24053983790668,162976.5987329914,13309.324543399747,71474.06179598729,32504.13475831848,78927.89317494954,49849.66776353639,55273.89286730713,17432.111370677398,81134.09314778342,28270.485823559255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,1260746.8157228932,4169.2805207896,163008.39071504783,13309.324543399747,71474.06179598729,32504.13475831848,78565.73524198955,48853.0372973884,55485.433865112456,16973.7893009776,81134.09314778342,28712.28986917794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,1243703.5562213426,2612.2804146940293,161912.0378889253,13210.81459593903,72392.22929641276,32731.93307504589,78573.34998753035,49848.38288246933,55495.42664874629,16973.7893009776,81586.55170862684,28175.03710897617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,1237600.166853871,2496.425852291349,163880.94274415518,13062.34303577051,73323.40920830057,32959.30068243618,78573.34998753035,47852.61700657448,55905.08516477277,17126.92330689347,82033.14500661813,28174.919024187617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,1232189.9579532885,742.9362769035204,166026.57918642202,13012.462285926147,68240.69726510714,32959.624432864155,79982.28389910555,48850.09442202903,58087.50403002533,17126.44095161508,82043.63382103664,28270.34431120472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,1239134.7806731737,3572.7783743522136,164934.13630520445,13061.939328838413,68703.29755287406,32959.624432864155,79618.64398558249,46855.5726359311,58295.702969201055,17126.592367660134,83856.75280050706,28123.865843271018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,1215741.5001694302,154.51889837970748,164973.13673698253,13111.671574787062,69394.86980098402,32959.823151794124,80331.75229326972,46857.32676503271,58184.08703581439,17126.592367660134,83837.90719170553,28319.183313604146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,1222420.7078657348,87.40160352806674,163986.990651594,13161.526861640477,68934.67045763365,32732.380982445997,81036.91031685747,45861.33664290807,57778.769174827015,17738.392189174803,83838.45635793236,28368.008963721662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,1181948.7167507592,3523.2293683085127,163986.990651594,13161.526861640477,68471.69123172374,32958.12853581189,80682.05129066671,43868.046526017955,58919.79527770701,17585.27305947027,83854.65150325077,28662.575160408367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,1068417.3442493952,98.96866166996371,166967.4973621103,13061.837635607117,70090.66579557164,32617.451937963542,81024.50582262108,43868.046526017955,59232.0862650534,17585.27305947027,83855.34814808411,28662.575160408367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,1069245.1212143702,2925.670942168248,161022.8736702015,12566.891686896783,75402.87493005133,31255.216446365903,82083.88945496542,40876.01706163715,61322.36487928869,18350.096008547298,86575.27940897658,27928.67826237785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,1084811.8424778904,686.8334019394993,159016.68139376544,12665.843589943213,74711.81595911796,31936.867183105154,79607.47749338485,39879.71643680795,60579.8169764005,18197.59320087039,93358.91699429747,28419.674578688035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,1122433.2040781844,1329.2665241201971,155914.31084237393,12814.569230658528,74244.58252705047,32163.55704888937,79631.66994505496,39879.38762027418,60688.54854098246,18350.5063330747,93358.91699429747,28173.28233975363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,1137351.7209147853,130.8678591239036,145865.6318687537,12715.885027904056,76090.2625571862,32618.30262600091,81744.73783415348,37885.31974348409,62770.488456625084,18197.082343607883,96098.68766276553,28808.0890236827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,1144716.046545758,6486.959605532878,145865.6318687537,12320.343220294995,75639.29741750409,33072.637544564706,83156.74076781029,37885.66307383765,62964.9540790529,17279.821789984344,94277.79308552435,29396.56606910426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,1144142.5655280177,4322.779669692261,153910.29229758625,12369.822230163656,72630.798568546,32845.00044742924,81044.51824339821,38881.11193403637,62340.50825347551,17738.60237291627,93808.06753434606,29442.95009088418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,1158405.789298936,3346.9636603655013,159949.36551977642,12369.822230163656,72159.82012744648,32503.725216020477,80339.78330215126,38880.618085856746,61725.301836306324,17891.858931595118,94715.16121647584,29103.70579588423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,1146138.7799945245,3504.236319776235,160927.2091652247,12617.21004196531,72391.13296358564,32390.075827153272,80339.31084541403,37885.66307383765,62548.656862001306,17585.05508078874,94268.86019292282,29347.73456400608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,1150724.1382080645,890.2004181363347,160961.127610429,12716.03203261537,73099.22017712661,31936.994830558862,79964.75126628997,38881.34297842793,62657.44589932707,17585.104766630353,94268.86019292282,29250.07155380972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,1186423.597317002,4441.054271021752,160935.6994970749,12814.984274161188,73099.22017712661,31368.595525042787,79966.5142581299,38881.34297842793,62237.24471100285,17127.241769928798,94733.33592245968,29494.486617888724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,1204477.1830182802,1421.2000462145415,161922.2049119651,13062.495588016014,70085.43643328505,32164.50268557337,81022.75350478303,38881.1263742304,62359.145878686635,17126.606416707265,93836.53824797831,29885.14206978129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,1193004.9057545948,5662.185891500746,162904.3736838592,13111.97473797062,69166.46215235026,32619.12463165921,81022.75350478303,37885.94168255067,62658.69369268486,16820.774159266064,92475.69514287075,30129.171939698943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,1213434.8202186958,3500.6256048040586,167046.30105404192,13160.690041432495,68699.38191234849,32846.366625281975,82080.16661737562,37885.94168255067,61617.85160476651,16821.298506549847,92015.78820812397,30078.323161283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,1225792.1688824366,1660.1348693859672,168917.50615595176,12666.478597764431,68228.79221091366,33187.46951177379,82796.52181363564,38881.68955016385,61409.68318718284,16973.555694054525,92922.36208774969,29785.498116611307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,1230576.6497637494,9950.413616792159,171078.74738671503,12666.478597764431,64761.38409760376,33639.95704484638,84908.8172736231,38881.68955016385,62051.15359602047,16055.95205109883,90646.8384775936,29980.51618868206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,1214490.102665853,4016.2239600359035,171944.22060181294,13210.208393468876,63612.020992623875,33640.28518999401,84554.79391861279,40875.62086652026,62675.7421200754,15750.54214192934,88387.78908148211,30370.98977364748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,1206933.4526242386,5261.168478721309,172055.62824484563,13161.110767048247,64534.693060461424,33753.60554837627,85248.76566714613,40875.62086652026,62884.054986571085,15750.199040652855,85665.39906357911,30224.956285544915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,1208609.8823043844,3126.8326270216885,173002.77830235905,13061.490966036941,65459.92163480495,33412.72341216792,84203.0569470093,42869.507379985545,59948.309080357554,16209.939975132516,87932.01350029647,29543.5696396122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,1149023.8180243443,448.6213755200352,168938.45123495802,12864.615410749793,67772.68005316511,33072.30148858791,84187.35802224446,42869.16029036295,61092.41245043257,16362.585036741852,88838.38565698008,29543.0605843988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
