,nav,cash,SH600718_P,SZ002603_P,SH600640_P,SH600062_P,SZ300413_P,SH600126_P,SH600801_P,SH600770_P,SZ000718_P,SH600458_P,SZ002603_A,SZ000158_A,SZ002051_A,SH600525_A,SZ002583_A,SH600258_A,SZ002385_A,SH600240_A,SH600718_A,SH600183_A,SH601200_A,SZ002489_A,SZ000008_A,SH603806_A,SZ002589_A,SZ000877_A,SH603659_A,SH601020_A,SH601128_A,SZ002127_A,SZ002244_A,SZ000541_A,SH603233_A,SH600639_A,SH601179_A,SH600151_A,SZ000636_A,SH600393_A,SH600062_A,SZ300413_A,SH600126_A,SH600801_A,SH600770_A,SZ000718_A,SH600458_A,SH600006_A,SZ002266_A,SH603056_A,SH600640_A,SZ002470_A,SZ000596_A,SH601966_A,SH601003_A,SH600380_A,SZ002506_A,SH601872_A,SH600970_A,SZ002191_A,SH600545_A,SZ002368_A
2020-01-06,1475716.5530928522,7397.917820506333,39996.22005231761,199580.73069327883,23893.6462714597,17029.228455692435,28917.227369968474,68540.05367462987,5460.834308228462,77584.92346003864,8044.47587231467,27441.464809720284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,1493188.1519664486,5575.496469468357,39995.79961840139,202889.8832934447,23466.763645149036,17493.87181033863,28915.142036029283,69444.30105529183,5460.834308228462,76988.19851632383,8198.331968233257,26485.177664495466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,1449912.226919556,711.7063969973815,39365.47897717615,202871.68252648096,22613.258572295777,17493.02436478603,28153.074444371377,69908.46658662634,5758.582809372204,77286.43055700563,8461.097408142634,27031.227499485703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,1477137.4415568826,1120.2704635403852,39365.47897717615,199576.88005045353,23040.37940077876,17493.87181033863,28153.72563817416,69908.46658662634,5758.615525134476,77286.62300613786,8418.389316062976,27031.76532452143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,1460376.755578883,1833.4359170186867,38421.984034236295,194638.2485854564,23466.393639244336,17338.954787735667,28913.942121702345,71283.82813152787,5758.703450587565,76689.65824391086,8484.308001498046,26758.34484565675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,1471094.1620369786,3108.777761275436,37790.874005480924,191342.51679534768,24319.738637233644,17184.245760598125,28152.681827370787,71065.59457112945,5857.942213334738,77286.50616190756,8613.654670316026,26485.05481963353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,1466436.506139704,228.71605357479234,37791.63304647335,191321.44918480207,24320.19791827733,17338.933988338827,28152.63394799792,70377.86301076367,5957.055216176148,77584.81996438488,8613.654670316026,26485.05481963353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,1458600.8247080743,2685.207411093455,37791.63304647335,191300.0806459887,24320.08349638041,17184.57559028779,26631.89961105668,70368.68051824062,6056.390363321813,78778.36252078095,8548.47727076489,27169.69775142765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,1448235.8712982847,3921.846087610557,36847.385184076964,189672.12634700205,23893.44574705666,17183.307083853317,27395.35190995427,70131.983359011,6056.444841864684,78479.93171525231,8703.369307067038,27305.451165219125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,1441450.53338071,608.520679930312,36531.74393652024,188001.16814954358,24319.516041531817,17494.128481476848,27393.587531509067,70135.84932828741,6056.355956326024,78479.80608813258,8746.513577498039,27303.993595028092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,1474288.268456098,5364.870674055243,36531.74393652024,169882.79915314363,24746.78309516583,17184.424945349114,27395.51655545181,71503.29127411166,6056.410434249898,80568.70103520018,8833.338928463432,27850.619637362375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,1491337.6484912904,3447.2464285036835,37791.45569772695,158325.04087176386,25172.942822898305,16873.517343156,27395.379868484168,70838.03975703465,6155.6229948267755,81464.02473918974,8944.009450960515,28531.39174865569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,1486545.9389562984,429.92799787517833,38107.31441217103,148426.99920998068,26452.78842268315,16100.000442908373,26631.253422007037,71044.93684286735,6552.855357345757,79971.95985015486,9253.707919599214,29350.47476536351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,1446161.3805406801,9424.688059244696,38107.31441217103,148426.99920998068,25599.552416679726,16564.32724131787,25872.654456547018,68751.39439667846,6553.033745900271,81165.10923329486,9143.561065585669,29488.397066424677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,1349280.602941733,3455.045151672538,40941.70764071027,125336.82252324381,29439.384208844203,14706.634825454183,24348.323337311485,68520.06101037835,6949.952864327972,86833.84278409992,9780.359791886422,30444.59449078782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,1365863.685907332,546.7001949029818,39052.1861717844,118742.54044803217,30720.095703423147,14706.623969380491,22827.132875822965,69211.51911789013,7148.437493342499,91309.50549729553,9867.175970238184,32219.734941039464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,1399225.4097108035,9257.163431153383,38736.20209824471,118742.54044803217,30720.04492194069,14861.432480167996,22829.066441724797,69005.47842833231,6751.286095998455,89519.28225423266,9934.208148163287,32495.094645245226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,1454341.5722868133,2209.5469154176135,36217.5833380106,118746.04227225408,29866.788194938945,14861.850164834572,23589.906926234384,70829.76955621544,7049.318835855668,91309.89526311835,10130.535306613638,32765.856140272073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,1447018.065976777,1542.0467841579475,35587.28478362684,120394.33865248674,28160.184408759695,15017.147484727613,22828.05432019142,74734.94629944414,7247.916075119462,91608.56245529049,10219.176839028756,32765.4828600407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,1453110.8125866347,6208.1356761151455,33382.615457404754,130290.83387936729,27306.369794894224,15481.559047117322,22066.10585184225,74255.48709870163,7247.808844913738,90116.65447881204,10461.303406657713,32631.158625130167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,1446046.2338659992,26869.71619683291,34642.33041086481,130290.83387936729,27306.369794894224,15481.559047117322,22067.276812780845,73113.53916176692,6652.179624095934,88624.51502331875,10152.891305288655,31810.726352361682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,1473221.9953154693,3940.0035966370733,35902.36477360761,141838.76613672572,29013.00553764206,15170.930285775026,22065.948231975355,72202.77184587819,6652.281980086831,89519.9748576807,10131.99937371082,32084.852896082935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,1455111.1742166092,3806.767570941838,34957.22119642358,143487.50752416102,29439.539557982684,15480.546907380201,21305.270872734036,74034.54087693042,6553.003496722422,88326.34377342752,10218.81917090741,32492.249443913934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,1455008.9148419262,6720.493842191865,34958.02505010641,141833.6072324455,29866.581217692386,15790.15301586311,21305.270872734036,73576.12266716614,6254.94721346086,88625.01155205147,10217.384466652746,32766.042783577217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,1489545.390895869,8166.547053192665,35271.63468383563,145129.2545082414,29866.134992103718,15944.969397895968,21305.270872734036,73356.89544012799,6255.133778533864,85939.58856467188,10088.725779958899,32626.843999397548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,1507576.2336426517,4429.20697187021,35587.789148084834,143505.37085973684,29439.642501086062,16409.311496018006,22068.05251772644,73815.36441612557,6255.133778533864,85641.62895251565,10019.328403127853,32084.61790484164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,1491486.0921969921,8049.691589024876,35272.518588459665,141838.22582848102,29440.29012330177,16719.14792235486,22068.05251772644,75653.84678189256,6255.133778533864,82359.06534389737,10173.13388300043,31400.816553451765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,1494299.589830712,16639.262330300808,35586.51657384413,148439.19220815608,29440.29012330177,16719.14792235486,22068.05251772644,75188.91206360167,6255.133778533864,81762.39140414387,10041.679364598727,28943.641625717482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,1542731.6492778396,11176.956991664087,35587.58539648334,155038.36623916155,30720.59571467673,16874.94048331452,22068.05251772644,75644.88496958448,6255.133778533864,80270.76244461795,9934.182120388643,27988.203601156725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,1593163.7621552988,10544.705273145188,34642.196985339666,158331.72374424385,28160.463712062927,17648.279336648542,23589.511044649054,76776.26025560316,6552.971696605794,80270.76244461795,9934.182120388643,26213.742949802367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,1637878.4246051896,10160.437938363011,34642.77574137762,159991.54047125732,29440.351892226903,17803.094018653203,23589.511044649054,68080.88482153958,6552.792535862945,80569.25274762802,10855.758987129972,25667.370564618144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,1574634.0626532317,1959.879215323092,34011.856832693695,158348.01986659094,28586.272276491545,17958.017580089432,25871.10552903414,62581.54537277528,6950.1165607109915,84149.67437894554,10965.624188055559,25392.4247699816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,1592932.2533965546,14591.601296753655,34326.78633956797,158348.01986659094,28159.400240638694,17957.276903684517,25872.50190242205,63727.48036808115,6453.720148144764,84149.68934598668,10591.716721342258,25940.828787591126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,1518642.8852684873,6465.442378604024,35272.95559138033,158346.2490210047,29867.456618115306,17802.48264830336,25872.50190242205,59586.07606175971,6255.027168557974,86237.89788366902,10481.790324062806,27714.76905870321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,1583098.0967379438,130.06805257862197,34327.76409022111,156696.80892703592,31146.139928612964,17648.720663286844,25870.360467092552,59818.87723762229,6155.747580280159,88028.66417577422,10638.22064814838,28397.398838474222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,1607997.4440156678,27547.023061336797,34012.73151183301,158346.12527924232,31146.139928612964,17648.720663286844,25870.360467092552,55690.06339618311,5758.686410561324,88327.137122245,10854.272436721842,27032.92241698369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,1590175.092805349,3932.6420942353625,34012.30693568324,163276.2194194739,31999.212665856572,18268.311165013558,26632.720980716647,56834.773282060116,5957.261263451885,88327.16854229354,10811.515125922655,26485.36516674499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,1601434.550914689,14534.474914223078,34642.15761415212,163276.2194194739,31999.212665856572,18267.308194838344,25870.891392664267,57529.355368750796,5957.090469062018,86835.3331740874,10350.048016889372,26347.02030338105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,1591314.3200530147,561.4017989865097,35271.935934742396,164937.29001921412,33706.86168190085,17803.511002738283,25109.663953870444,60502.78492424832,6056.395381041363,84447.94980881186,10327.706537064265,27166.109451716526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,1523408.8136900896,2217.2505283395158,34956.84389009681,163289.34182471258,33280.0,17648.10672042599,25870.98526022565,58913.025954078315,6254.967942363837,85044.75282562169,10261.720492929737,27032.753026536848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,1567448.4170718917,5321.125742868737,34957.716628403985,159992.47438887376,34133.283420211876,17339.439587813613,25870.98526022565,57300.808396514716,6254.941290942388,86238.36570581848,10330.503521962271,27032.841021309217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,1548630.9321580585,13378.580557524798,35901.7211722536,159992.47438887376,33280.49300860539,17803.866620069795,25870.98526022565,54547.25837685265,6056.585343682649,85343.0439127845,10546.661476976687,26895.729322052754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,1532556.621146121,5155.710372629002,36847.13617959929,164918.88801108964,33280.56071908255,17958.224715296063,25870.98526022565,53170.02553580836,6155.7548661352685,86237.97457547684,10484.753287839449,26758.259926484112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,1499556.3559698751,13418.477762622204,36847.405934602015,161627.64987038047,34987.17324250166,17958.74008842443,25870.98526022565,47218.07226956863,6254.898353018873,88923.50716032308,10371.194555398055,26895.488570372785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
